ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,FL_COUNT,ORIGIN_INDEX,DEST_INDEX,OUTDEGREE
13487,12343,52,3347,2252,113
13487,12389,62,3347,2297,113
13487,12441,34,3347,2346,113
13487,12451,29,3347,2356,113
13487,12478,121,3347,2381,113
13487,12884,38,3347,2757,113
13487,12889,230,3347,2762,113
13487,12892,345,3347,2765,113
13487,12945,29,3347,2817,113
13487,12953,210,3347,2824,113
13487,13029,89,3347,2898,113
13487,13076,89,3347,2945,113
13487,13184,29,3347,3050,113
13487,13198,214,3347,3064,113
13487,13204,138,3347,3070,113
13487,13232,314,3347,3098,113
13487,13244,59,3347,3110,113
13487,13303,52,3347,3167,113
13487,13342,222,3347,3206,113
13487,13367,12,3347,3230,113
13487,13433,62,3347,3295,113
13487,13459,31,3347,3320,113
13487,13485,153,3347,3345,113
13487,13486,65,3347,3346,113
13487,13495,29,3347,3354,113
13487,13851,46,3347,3696,113
13487,13871,144,3347,3716,113
13487,13930,675,3347,3770,113
13487,13931,28,3347,3771,113
13487,14057,186,3347,3892,113
13487,14100,289,3347,3934,113
13487,14107,327,3347,3941,113
13487,14108,13,3347,3942,113
13487,14122,97,3347,3956,113
13487,14252,58,3347,4083,113
13487,14457,154,3347,4242,113
13487,14492,85,3347,4276,113
13487,14520,62,3347,4303,113
13487,14524,31,3347,4307,113
13487,14570,3,3347,4353,113
13487,14576,29,3347,4359,113
13487,14633,108,3347,4415,113
13487,14635,31,3347,4417,113
13487,14679,125,3347,4459,113
13487,14683,9,3347,4463,113
13487,14696,81,3347,4476,113
13487,14730,9,3347,4509,113
13487,14747,305,3347,4525,113
13487,14771,353,3347,4549,113
13487,14831,82,3347,4608,113
13487,14869,181,3347,4646,113
13487,14893,76,3347,4670,113
13487,14908,89,3347,4685,113
13487,15016,261,3347,4790,113
13487,15096,31,3347,4867,113
13487,15304,61,3347,5069,113
13487,15370,48,3347,5131,113
13487,15380,81,3347,5141,113
13487,15919,45,3347,5630,113
13495,10397,468,3354,373,41
13495,10423,58,3354,399,41
13495,10693,91,3354,665,41
13495,10721,31,3354,693,41
13495,10821,123,3354,792,41
13495,11042,31,3354,1004,41
13495,11057,176,3354,1019,41
13495,11066,4,3354,1028,41
13495,11259,207,3354,1214,41
13495,11278,93,3354,1231,41
13495,11292,153,3354,1245,41
13495,11298,206,3354,1250,41
13495,11433,107,3354,1375,41
13495,11618,52,3354,1552,41
13495,11697,138,3354,1630,41
13495,12191,286,3354,2106,41
13495,12264,62,3354,2175,41
13495,12266,224,3354,2177,41
13495,12339,2,3354,2248,41
13495,12478,94,3354,2381,41
13495,12889,95,3354,2762,41
13495,12892,205,3354,2765,41
13495,12953,24,3354,2824,41
13495,13198,31,3354,3064,41
13495,13204,148,3354,3070,41
13495,13232,90,3354,3098,41
13495,13303,89,3354,3167,41
13495,13487,29,3354,3347,41
13495,13796,31,3354,3644,41
13495,13930,156,3354,3770,41
13495,14100,78,3354,3934,41
13495,14107,31,3354,3941,41
13495,14122,4,3354,3956,41
13495,14492,8,3354,4276,41
13495,14679,31,3354,4459,41
13495,14683,31,3354,4463,41
13495,14747,31,3354,4525,41
13495,14771,31,3354,4549,41
13495,14869,31,3354,4646,41
13495,15016,43,3354,4790,41
13495,15304,84,3354,5069,41
13502,11292,11,3361,1245,2
13502,12266,31,3361,2177,2
13541,10721,31,3397,693,2
13541,12478,43,3397,2381,2
13577,10158,31,3432,142,20
13577,10397,124,3432,373,20
13577,10529,31,3432,503,20
13577,10721,31,3432,693,20
13577,10821,31,3432,792,20
13577,10874,31,3432,842,20
13577,11042,31,3432,1004,20
13577,11057,41,3432,1019,20
13577,11146,9,3432,1107,20
13577,11298,14,3432,1250,20
13577,11433,36,3432,1375,20
13577,11618,66,3432,1552,20
13577,11697,40,3432,1630,20
13577,12265,17,3432,2176,20
13577,12898,31,3432,2771,20
13577,12953,63,3432,2824,20
13577,13930,33,3432,3770,20
13577,14025,14,3432,3862,20
13577,14100,31,3432,3934,20
13577,14122,31,3432,3956,20
13795,10397,63,3643,373,1
13796,10140,89,3644,124,38
13796,10397,49,3644,373,38
13796,10423,31,3644,399,38
13796,10693,31,3644,665,38
13796,10713,62,3644,685,38
13796,10721,31,3644,693,38
13796,10800,350,3644,772,38
13796,10821,74,3644,792,38
13796,11066,31,3644,1028,38
13796,11259,58,3644,1214,38
13796,11292,147,3644,1245,38
13796,11298,31,3644,1250,38
13796,11433,31,3644,1375,38
13796,11618,14,3644,1552,38
13796,11884,62,3644,1808,38
13796,12173,60,3644,2090,38
13796,12191,62,3644,2106,38
13796,12266,31,3644,2177,38
13796,12478,31,3644,2381,38
13796,12758,29,3644,2639,38
13796,12889,330,3644,2762,38
13796,12892,513,3644,2765,38
13796,12954,241,3644,2825,38
13796,12982,44,3644,2853,38
13796,13198,41,3644,3064,38
13796,13232,120,3644,3098,38
13796,13495,31,3644,3354,38
13796,13830,61,3644,3676,38
13796,13891,203,3644,3735,38
13796,13930,31,3644,3770,38
13796,14057,174,3644,3892,38
13796,14107,261,3644,3941,38
13796,14570,89,3644,4353,38
13796,14679,338,3644,4459,38
13796,14747,293,3644,4525,38
13796,14869,207,3644,4646,38
13796,14908,228,3644,4685,38
13796,15016,31,3644,4790,38
13830,11292,16,3676,1245,16
13830,11298,45,3676,1250,16
13830,12173,852,3676,2090,16
13830,12402,62,3676,2308,16
13830,12758,93,3676,2639,16
13830,12892,312,3676,2765,16
13830,12982,124,3676,2853,16
13830,13796,61,3676,3644,16
13830,13930,4,3676,3770,16
13830,14057,47,3676,3892,16
13830,14107,47,3676,3941,16
13830,14679,31,3676,4459,16
13830,14747,107,3676,4525,16
13830,14771,190,3676,4549,16
13830,14831,61,3676,4608,16
13830,14893,31,3676,4670,16
13851,10397,176,3696,373,19
13851,10821,31,3696,792,19
13851,11259,112,3696,1214,19
13851,11292,190,3696,1245,19
13851,11298,158,3696,1250,19
13851,11433,23,3696,1375,19
13851,12191,116,3696,2106,19
13851,12266,18,3696,2177,19
13851,12889,62,3696,2762,19
13851,12892,31,3696,2765,19
13851,13204,2,3696,3070,19
13851,13232,31,3696,3098,19
13851,13487,44,3696,3347,19
13851,13930,9,3696,3770,19
13851,14107,61,3696,3941,19
13851,14747,26,3696,4525,19
13851,14771,31,3696,4549,19
13851,14869,72,3696,4646,19
13851,15016,58,3696,4790,19
13871,10397,145,3716,373,22
13871,11259,31,3716,1214,22
13871,11278,31,3716,1231,22
13871,11292,230,3716,1245,22
13871,11298,85,3716,1250,22
13871,11433,50,3716,1375,22
13871,12191,31,3716,2106,22
13871,12266,92,3716,2177,22
13871,12889,89,3716,2762,22
13871,12892,15,3716,2765,22
13871,12953,27,3716,2824,22
13871,13204,14,3716,3070,22
13871,13232,163,3716,3098,22
13871,13487,144,3716,3347,22
13871,13930,235,3716,3770,22
13871,14057,31,3716,3892,22
13871,14107,97,3716,3941,22
13871,14679,4,3716,4459,22
13871,14747,31,3716,4525,22
13871,14771,31,3716,4549,22
13871,14869,58,3716,4646,22
13871,15016,85,3716,4790,22
13873,10299,57,3718,278,2
13873,13970,5,3718,3809,2
13891,11259,31,3735,1214,14
13891,11292,113,3735,1245,14
13891,11298,155,3735,1250,14
13891,12889,124,3735,2762,14
13891,13232,31,3735,3098,14
13891,13796,202,3735,3644,14
13891,13930,21,3735,3770,14
13891,14057,93,3735,3892,14
13891,14107,281,3735,3941,14
13891,14747,67,3735,4525,14
13891,14771,275,3735,4549,14
13891,14831,116,3735,4608,14
13891,14869,89,3735,4646,14
13891,14893,197,3735,4670,14
13930,10135,17,3770,119,150
13930,10140,42,3770,124,150
13930,10257,122,3770,237,150
13930,10268,58,3770,248,150
13930,10299,93,3770,278,150
13930,10372,62,3770,348,150
13930,10397,623,3770,373,150
13930,10408,87,3770,384,150
13930,10423,258,3770,399,150
13930,10431,124,3770,406,150
13930,10434,60,3770,409,150
13930,10469,145,3770,444,150
13930,10529,154,3770,503,150
13930,10581,62,3770,554,150
13930,10599,150,3770,572,150
13930,10620,14,3770,593,150
13930,10627,31,3770,600,150
13930,10685,89,3770,657,150
13930,10693,285,3770,665,150
13930,10713,93,3770,685,150
13930,10721,703,3770,693,150
13930,10785,81,3770,757,150
13930,10792,184,3770,764,150
13930,10821,213,3770,792,150
13930,10849,85,3770,819,150
13930,10868,58,3770,836,150
13930,10874,129,3770,842,150
13930,10980,93,3770,945,150
13930,10990,93,3770,954,150
13930,10994,49,3770,958,150
13930,11003,214,3770,967,150
13930,11042,268,3770,1004,150
13930,11057,375,3770,1019,150
13930,11066,105,3770,1028,150
13930,11076,62,3770,1038,150
13930,11097,2,3770,1059,150
13930,11109,184,3770,1071,150
13930,11111,65,3770,1073,150
13930,11146,62,3770,1107,150
13930,11193,163,3770,1153,150
13930,11203,113,3770,1163,150
13930,11267,159,3770,1222,150
13930,11278,635,3770,1231,150
13930,11292,615,3770,1245,150
13930,11298,652,3770,1250,150
13930,11337,120,3770,1286,150
13930,11423,94,3770,1366,150
13930,11433,532,3770,1375,150
13930,11471,58,3770,1411,150
13930,11577,58,3770,1512,150
13930,11612,121,3770,1546,150
13930,11618,445,3770,1552,150
13930,11630,15,3770,1564,150
13930,11637,98,3770,1571,150
13930,11648,35,3770,1582,150
13930,11697,297,3770,1630,150
13930,11721,175,3770,1654,150
13930,11775,165,3770,1702,150
13930,11823,193,3770,1747,150
13930,11884,31,3770,1808,150
13930,11977,209,3770,1900,150
13930,11986,224,3770,1909,150
13930,11995,50,3770,1918,150
13930,11996,77,3770,1919,150
13930,12003,6,3770,1925,150
13930,12173,31,3770,2090,150
13930,12197,81,3770,2112,150
13930,12217,31,3770,2130,150
13930,12264,179,3770,2175,150
13930,12266,485,3770,2177,150
13930,12278,211,3770,2189,150
13930,12339,165,3770,2248,150
13930,12441,105,3770,2346,150
13930,12448,43,3770,2353,150
13930,12478,155,3770,2381,150
13930,12884,85,3770,2757,150
13930,12889,426,3770,2762,150
13930,12892,821,3770,2765,150
13930,12945,137,3770,2817,150
13930,12953,984,3770,2824,150
13930,12992,56,3770,2863,150
13930,13029,93,3770,2898,150
13930,13076,101,3770,2945,150
13930,13184,89,3770,3050,150
13930,13198,224,3770,3064,150
13930,13204,381,3770,3070,150
13930,13230,86,3770,3096,150
13930,13241,31,3770,3107,150
13930,13244,41,3770,3110,150
13930,13290,39,3770,3155,150
13930,13296,89,3770,3161,150
13930,13303,398,3770,3167,150
13930,13342,353,3770,3206,150
13930,13344,58,3770,3207,150
13930,13367,96,3770,3230,150
13930,13422,27,3770,3284,150
13930,13485,303,3770,3345,150
13930,13486,35,3770,3346,150
13930,13487,699,3770,3347,150
13930,13495,181,3770,3354,150
13930,13577,33,3770,3432,150
13930,13796,31,3770,3644,150
13930,13830,4,3770,3676,150
13930,13851,10,3770,3696,150
13930,13871,238,3770,3716,150
13930,13891,21,3770,3735,150
13930,13931,160,3770,3771,150
13930,14006,58,3770,3844,150
13930,14027,31,3770,3864,150
13930,14057,310,3770,3892,150
13930,14100,455,3770,3934,150
13930,14107,452,3770,3941,150
13930,14108,185,3770,3942,150
13930,14122,264,3770,3956,150
13930,14193,31,3770,4025,150
13930,14307,20,3770,4138,150
13930,14321,94,3770,4152,150
13930,14457,67,3770,4242,150
13930,14492,151,3770,4276,150
13930,14524,141,3770,4307,150
13930,14570,83,3770,4353,150
13930,14574,7,3770,4357,150
13930,14576,133,3770,4359,150
13930,14633,187,3770,4415,150
13930,14635,145,3770,4417,150
13930,14679,300,3770,4459,150
13930,14683,116,3770,4463,150
13930,14685,83,3770,4465,150
13930,14696,116,3770,4476,150
13930,14711,62,3770,4490,150
13930,14730,48,3770,4509,150
13930,14747,546,3770,4525,150
13930,14771,718,3770,4549,150
13930,14783,43,3770,4561,150
13930,14831,150,3770,4608,150
13930,14843,65,3770,4620,150
13930,14869,324,3770,4646,150
13930,14893,93,3770,4670,150
13930,14908,231,3770,4685,150
13930,14952,89,3770,4727,150
13930,15016,241,3770,4790,150
13930,15096,109,3770,4867,150
13930,15295,27,3770,5060,150
13930,15304,218,3770,5069,150
13930,15356,31,3770,5118,150
13930,15370,73,3770,5131,150
13930,15376,93,3770,5137,150
13930,15380,206,3770,5141,150
13930,15412,126,3770,5171,150
13930,15919,85,3770,5630,150
13931,10397,266,3771,373,14
13931,10821,149,3771,792,14
13931,11057,75,3771,1019,14
13931,11292,8,3771,1245,14
13931,11298,62,3771,1250,14
13931,11433,21,3771,1375,14
13931,11618,151,3771,1552,14
13931,12264,73,3771,2175,14
13931,12266,12,3771,2177,14
13931,12953,6,3771,2824,14
13931,13204,33,3771,3070,14
13931,13232,64,3771,3098,14
13931,13487,28,3771,3347,14
13931,13930,160,3771,3770,14
13933,11697,31,3773,1630,2
13933,13204,31,3773,3070,2
13964,11292,9,3803,1245,2
13964,14771,31,3803,4549,2
13970,10299,36,3809,278,2
13970,13873,26,3809,3718,2
14006,13930,58,3844,3770,1
14025,11697,14,3862,1630,3
14025,13204,14,3862,3070,3
14025,13577,14,3862,3432,3
14027,10397,378,3864,373,15
14027,10529,31,3864,503,15
14027,10721,93,3864,693,15
14027,10821,60,3864,792,15
14027,11057,124,3864,1019,15
14027,11278,68,3864,1231,15
14027,11298,63,3864,1250,15
14027,11433,31,3864,1375,15
14027,11618,219,3864,1552,15
14027,12197,93,3864,2112,15
14027,12391,62,3864,2299,15
14027,12478,95,3864,2381,15
14027,12953,240,3864,2824,15
14027,13930,31,3864,3770,15
14027,14100,62,3864,3934,15
14057,10140,27,3892,124,48
14057,10299,119,3892,278,48
14057,10397,169,3892,373,48
14057,10423,43,3892,399,48
14057,10713,57,3892,685,48
14057,10721,91,3892,693,48
14057,10800,109,3892,772,48
14057,10821,45,3892,792,48
14057,10849,51,3892,819,48
14057,11042,14,3892,1004,48
14057,11057,60,3892,1019,48
14057,11259,36,3892,1214,48
14057,11278,31,3892,1231,48
14057,11292,362,3892,1245,48
14057,11298,185,3892,1250,48
14057,11433,33,3892,1375,48
14057,11618,93,3892,1552,48
14057,11638,31,3892,1572,48
14057,12173,70,3892,2090,48
14057,12191,16,3892,2106,48
14057,12264,32,3892,2175,48
14057,12266,76,3892,2177,48
14057,12478,116,3892,2381,48
14057,12889,244,3892,2762,48
14057,12892,487,3892,2765,48
14057,12954,62,3892,2825,48
14057,13198,57,3892,3064,48
14057,13204,31,3892,3070,48
14057,13232,88,3892,3098,48
14057,13342,25,3892,3206,48
14057,13487,186,3892,3347,48
14057,13796,174,3892,3644,48
14057,13830,48,3892,3676,48
14057,13871,31,3892,3716,48
14057,13891,93,3892,3735,48
14057,13930,310,3892,3770,48
14057,14100,46,3892,3934,48
14057,14107,263,3892,3941,48
14057,14262,4,3892,4093,48
14057,14679,180,3892,4459,48
14057,14689,31,3892,4469,48
14057,14747,254,3892,4525,48
14057,14771,588,3892,4549,48
14057,14831,278,3892,4608,48
14057,14869,268,3892,4646,48
14057,14893,150,3892,4670,48
14057,14908,93,3892,4685,48
14057,15016,36,3892,4790,48
14098,10397,92,3932,373,1
14100,10397,577,3934,373,46
14100,10423,79,3934,399,46
14100,10529,31,3934,503,46
14100,10693,76,3934,665,46
14100,10721,473,3934,693,46
14100,11042,20,3934,1004,46
14100,11057,299,3934,1019,46
14100,11066,6,3934,1028,46
14100,11193,9,3934,1153,46
14100,11259,31,3934,1214,46
14100,11278,28,3934,1231,46
14100,11292,274,3934,1245,46
14100,11298,311,3934,1250,46
14100,11433,205,3934,1375,46
14100,11697,186,3934,1630,46
14100,12266,113,3934,2177,46
14100,12478,31,3934,2381,46
14100,12889,191,3934,2762,46
14100,12892,216,3934,2765,46
14100,12953,32,3934,2824,46
14100,13198,16,3934,3064,46
14100,13204,407,3934,3070,46
14100,13232,179,3934,3098,46
14100,13303,183,3934,3167,46
14100,13342,6,3934,3206,46
14100,13487,289,3934,3347,46
14100,13495,78,3934,3354,46
14100,13577,31,3934,3432,46
14100,13930,455,3934,3770,46
14100,14027,62,3934,3864,46
14100,14057,47,3934,3892,46
14100,14107,244,3934,3941,46
14100,14122,104,3934,3956,46
14100,14307,95,3934,4138,46
14100,14492,155,3934,4276,46
14100,14635,62,3934,4417,46
14100,14679,93,3934,4459,46
14100,14683,6,3934,4463,46
14100,14747,139,3934,4525,46
14100,14771,231,3934,4549,46
14100,14843,108,3934,4620,46
14100,14869,51,3934,4646,46
14100,15016,70,3934,4790,46
14100,15024,6,3934,4798,46
14100,15304,188,3934,5069,46
14100,15497,7,3934,5254,46
14107,10140,237,3941,124,88
14107,10299,21,3941,278,88
14107,10397,303,3941,373,88
14107,10423,195,3941,399,88
14107,10561,90,3941,534,88
14107,10590,31,3941,563,88
14107,10693,89,3941,665,88
14107,10713,93,3941,685,88
14107,10721,152,3941,693,88
14107,10792,31,3941,764,88
14107,10800,172,3941,772,88
14107,10821,155,3941,792,88
14107,11042,47,3941,1004,88
14107,11057,269,3941,1019,88
14107,11066,90,3941,1028,88
14107,11109,31,3941,1071,88
14107,11193,31,3941,1153,88
14107,11259,178,3941,1214,88
14107,11278,91,3941,1231,88
14107,11292,597,3941,1245,88
14107,11298,359,3941,1250,88
14107,11413,31,3941,1356,88
14107,11423,62,3941,1366,88
14107,11433,246,3941,1375,88
14107,11540,112,3941,1477,88
14107,11603,31,3941,1538,88
14107,11618,210,3941,1552,88
14107,11638,31,3941,1572,88
14107,11695,118,3941,1628,88
14107,11697,31,3941,1630,88
14107,11884,93,3941,1808,88
14107,11921,62,3941,1845,88
14107,12173,103,3941,2090,88
14107,12191,146,3941,2106,88
14107,12264,31,3941,2175,88
14107,12266,195,3941,2177,88
14107,12278,31,3941,2189,88
14107,12339,107,3941,2248,88
14107,12441,21,3941,2346,88
14107,12478,229,3941,2381,88
14107,12758,25,3941,2639,88
14107,12889,468,3941,2762,88
14107,12892,577,3941,2765,88
14107,12896,31,3941,2769,88
14107,12982,33,3941,2853,88
14107,12992,31,3941,2863,88
14107,13198,152,3941,3064,88
14107,13204,118,3941,3070,88
14107,13232,215,3941,3098,88
14107,13244,31,3941,3110,88
14107,13264,31,3941,3130,88
14107,13303,94,3941,3167,88
14107,13342,116,3941,3206,88
14107,13476,21,3941,3336,88
14107,13487,325,3941,3347,88
14107,13495,31,3941,3354,88
14107,13796,261,3941,3644,88
14107,13830,47,3941,3676,88
14107,13851,61,3941,3696,88
14107,13871,97,3941,3716,88
14107,13891,281,3941,3735,88
14107,13930,452,3941,3770,88
14107,14057,263,3941,3892,88
14107,14100,245,3941,3934,88
14107,14122,90,3941,3956,88
14107,14262,118,3941,4093,88
14107,14489,31,3941,4273,88
14107,14492,31,3941,4276,88
14107,14570,155,3941,4353,88
14107,14588,31,3941,4371,88
14107,14674,31,3941,4454,88
14107,14679,464,3941,4459,88
14107,14683,144,3941,4463,88
14107,14698,3,3941,4478,88
14107,14730,33,3941,4509,88
14107,14747,408,3941,4525,88
14107,14771,393,3941,4549,88
14107,14794,62,3941,4571,88
14107,14831,304,3941,4608,88
14107,14869,409,3941,4646,88
14107,14893,301,3941,4670,88
14107,14908,346,3941,4685,88
14107,15016,155,3941,4790,88
14107,15023,62,3941,4797,88
14107,15304,107,3941,5069,88
14107,15370,58,3941,5131,88
14107,15376,28,3941,5137,88
14107,16218,118,3941,5908,88
14108,10397,26,3942,373,4
14108,11433,39,3942,1375,4
14108,13487,15,3942,3347,4
14108,13930,184,3942,3770,4
14109,13241,62,3943,3107,1
14113,14869,85,3947,4646,1
14122,10397,311,3956,373,28
14122,10693,31,3956,665,28
14122,10721,151,3956,693,28
14122,10821,87,3956,792,28
14122,11057,183,3956,1019,28
14122,11259,31,3956,1214,28
14122,11292,151,3956,1245,28
14122,11298,176,3956,1250,28
14122,11433,82,3956,1375,28
14122,11618,2,3956,1552,28
14122,11697,88,3956,1630,28
14122,12191,31,3956,2106,28
14122,12266,35,3956,2177,28
14122,12889,126,3956,2762,28
14122,12892,62,3956,2765,28
14122,12953,110,3956,2824,28
14122,13204,157,3956,3070,28
14122,13232,149,3956,3098,28
14122,13487,74,3956,3347,28
14122,13495,4,3956,3354,28
14122,13577,31,3956,3432,28
14122,13930,263,3956,3770,28
14122,14100,104,3956,3934,28
14122,14107,90,3956,3941,28
14122,14635,19,3956,4417,28
14122,14771,31,3956,4549,28
14122,15016,33,3956,4790,28
14122,15304,53,3956,5069,28
14150,10333,23,3982,310,2
14150,11433,88,3982,1375,2
14193,10397,227,4025,373,11
14193,10423,2,4025,399,11
14193,10693,62,4025,665,11
14193,11259,8,4025,1214,11
14193,11292,4,4025,1245,11
14193,12191,33,4025,2106,11
14193,12266,62,4025,2177,11
14193,13198,14,4025,3064,11
14193,13232,4,4025,3098,11
14193,13930,32,4025,3770,11
14193,15016,2,4025,4790,11
14222,12173,12,4054,2090,1
14252,11292,62,4083,1245,5
14252,13487,58,4083,3347,5
14252,14747,93,4083,4525,5
14252,14771,31,4083,4549,5
14252,14869,89,4083,4646,5
14254,12478,31,4085,2381,2
14254,13204,46,4085,3070,2
14256,12523,31,4087,2423,2
14256,15841,31,4087,5565,2
14262,11292,62,4093,1245,8
14262,11298,31,4093,1250,8
14262,12892,31,4093,2765,8
14262,14057,4,4093,3892,8
14262,14107,118,4093,3941,8
14262,14747,16,4093,4525,8
14262,14771,177,4093,4549,8
14262,14869,62,4093,4646,8
14307,10397,92,4138,373,13
14307,10821,266,4138,792,13
14307,11057,130,4138,1019,13
14307,11278,62,4138,1231,13
14307,11292,18,4138,1245,13
14307,11433,87,4138,1375,13
14307,11618,55,4138,1552,13
14307,11697,62,4138,1630,13
14307,13204,181,4138,3070,13
14307,13232,89,4138,3098,13
14307,13930,21,4138,3770,13
14307,14100,95,4138,3934,13
14307,15304,45,4138,5069,13
14321,10397,93,4152,373,10
14321,10821,120,4152,792,10
14321,11057,62,4152,1019,10
14321,11278,6,4152,1231,10
14321,11433,1,4152,1375,10
14321,11618,166,4152,1552,10
14321,12264,8,4152,2175,10
14321,12478,120,4152,2381,10
14321,12953,27,4152,2824,10
14321,13930,94,4152,3770,10
14457,10397,3,4242,373,6
14457,11292,110,4242,1245,6
14457,12266,2,4242,2177,6
14457,13487,154,4242,3347,6
14457,13930,84,4242,3770,6
14457,14869,62,4242,4646,6
14487,14771,93,4271,4549,1
14489,11292,62,4273,1245,6
14489,12892,31,4273,2765,6
14489,14107,31,4273,3941,6
14489,14747,62,4273,4525,6
14489,14771,155,4273,4549,6
14489,14869,65,4273,4646,6
14492,10397,440,4276,373,36
14492,10423,13,4276,399,36
14492,10529,22,4276,503,36
14492,10693,132,4276,665,36
14492,10721,155,4276,693,36
14492,10821,192,4276,792,36
14492,11042,41,4276,1004,36
14492,11057,245,4276,1019,36
14492,11193,10,4276,1153,36
14492,11259,31,4276,1214,36
14492,11292,155,4276,1245,36
14492,11298,154,4276,1250,36
14492,11433,57,4276,1375,36
14492,11618,100,4276,1552,36
14492,11697,109,4276,1630,36
14492,12191,31,4276,2106,36
14492,12264,70,4276,2175,36
14492,12266,49,4276,2177,36
14492,12478,62,4276,2381,36
14492,12889,54,4276,2762,36
14492,12892,90,4276,2765,36
14492,12953,61,4276,2824,36
14492,13204,75,4276,3070,36
14492,13232,105,4276,3098,36
14492,13303,93,4276,3167,36
14492,13487,94,4276,3347,36
14492,13495,8,4276,3354,36
14492,13930,151,4276,3770,36
14492,14100,156,4276,3934,36
14492,14107,31,4276,3941,36
14492,14747,62,4276,4525,36
14492,14771,57,4276,4549,36
14492,14869,27,4276,4646,36
14492,15016,60,4276,4790,36
14492,15304,68,4276,5069,36
14492,15356,17,4276,5118,36
14520,13487,62,4303,3347,1
14524,10397,344,4307,373,13
14524,10721,140,4307,693,13
14524,11057,164,4307,1019,13
14524,11292,31,4307,1245,13
14524,11298,91,4307,1250,13
14524,11433,112,4307,1375,13
14524,11618,60,4307,1552,13
14524,11697,62,4307,1630,13
14524,12266,31,4307,2177,13
14524,12953,134,4307,2824,13
14524,13204,62,4307,3070,13
14524,13487,31,4307,3347,13
14524,13930,143,4307,3770,13
14543,11292,58,4326,1245,1
14570,11259,6,4353,1214,17
14570,11292,151,4353,1245,17
14570,11298,80,4353,1250,17
14570,12266,8,4353,2177,17
14570,12478,34,4353,2381,17
14570,12889,280,4353,2762,17
14570,12892,150,4353,2765,17
14570,12954,31,4353,2825,17
14570,13232,33,4353,3098,17
14570,13487,3,4353,3347,17
14570,13796,89,4353,3644,17
14570,13930,83,4353,3770,17
14570,14107,155,4353,3941,17
14570,14679,64,4353,4459,17
14570,14771,139,4353,4549,17
14570,14831,56,4353,4608,17
14570,14869,118,4353,4646,17
14574,10397,92,4357,373,2
14574,13930,7,4357,3770,2
14576,10397,92,4359,373,11
14576,10821,93,4359,792,11
14576,11057,59,4359,1019,11
14576,11433,90,4359,1375,11
14576,11618,95,4359,1552,11
14576,12478,93,4359,2381,11
14576,12953,33,4359,2824,11
14576,13204,31,4359,3070,11
14576,13487,29,4359,3347,11
14576,13930,133,4359,3770,11
14576,15304,14,4359,5069,11
14588,14107,31,4371,3941,1
14633,10397,58,4415,373,3
14633,13487,108,4415,3347,3
14633,13930,188,4415,3770,3
14635,10158,31,4417,142,24
14635,10397,316,4417,373,24
14635,10721,70,4417,693,24
14635,10821,92,4417,792,24
14635,11042,45,4417,1004,24
14635,11057,125,4417,1019,24
14635,11066,35,4417,1028,24
14635,11193,17,4417,1153,24
14635,11278,57,4417,1231,24
14635,11298,83,4417,1250,24
14635,11433,76,4417,1375,24
14635,11618,118,4417,1552,24
14635,12197,31,4417,2112,24
14635,12266,33,4417,2177,24
14635,12339,37,4417,2248,24
14635,12478,62,4417,2381,24
14635,12953,28,4417,2824,24
14635,13198,6,4417,3064,24
14635,13232,74,4417,3098,24
14635,13487,31,4417,3347,24
14635,13930,145,4417,3770,24
14635,14100,62,4417,3934,24
14635,14122,19,4417,3956,24
14635,15016,37,4417,4790,24
14674,11298,94,4454,1250,2
14674,14107,31,4454,3941,2
14679,10140,62,4459,124,52
14679,10397,229,4459,373,52
14679,10423,78,4459,399,52
14679,10693,43,4459,665,52
14679,10713,62,4459,685,52
14679,10721,92,4459,693,52
14679,10821,155,4459,792,52
14679,11042,17,4459,1004,52
14679,11057,91,4459,1019,52
14679,11109,31,4459,1071,52
14679,11193,14,4459,1153,52
14679,11259,93,4459,1214,52
14679,11292,438,4459,1245,52
14679,11298,309,4459,1250,52
14679,11433,97,4459,1375,52
14679,11618,134,4459,1552,52
14679,11638,54,4459,1572,52
14679,11697,26,4459,1630,52
14679,11884,31,4459,1808,52
14679,12173,62,4459,2090,52
14679,12191,66,4459,2106,52
14679,12264,93,4459,2175,52
14679,12266,152,4459,2177,52
14679,12339,31,4459,2248,52
14679,12478,213,4459,2381,52
14679,12758,17,4459,2639,52
14679,12889,480,4459,2762,52
14679,12892,342,4459,2765,52
14679,12982,29,4459,2853,52
14679,13198,45,4459,3064,52
14679,13204,85,4459,3070,52
14679,13232,122,4459,3098,52
14679,13303,52,4459,3167,52
14679,13342,31,4459,3206,52
14679,13487,125,4459,3347,52
14679,13495,31,4459,3354,52
14679,13796,338,4459,3644,52
14679,13830,31,4459,3676,52
14679,13871,4,4459,3716,52
14679,13930,304,4459,3770,52
14679,14057,179,4459,3892,52
14679,14100,93,4459,3934,52
14679,14107,464,4459,3941,52
14679,14570,64,4459,4353,52
14679,14683,62,4459,4463,52
14679,14747,411,4459,4525,52
14679,14771,733,4459,4549,52
14679,14831,418,4459,4608,52
14679,14869,235,4459,4646,52
14679,14893,426,4459,4670,52
14679,15016,66,4459,4790,52
14679,15376,58,4459,5137,52
14683,10397,305,4463,373,30
14683,10693,72,4463,665,30
14683,10821,74,4463,792,30
14683,11057,96,4463,1019,30
14683,11259,297,4463,1214,30
14683,11292,166,4463,1245,30
