ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,FL_COUNT,ORIGIN_INDEX,DEST_INDEX
13931,11292,8,3771,1245
13931,11298,62,3771,1250
13931,11433,21,3771,1375
13931,11618,151,3771,1552
13931,12264,73,3771,2175
13931,12266,12,3771,2177
13931,12953,6,3771,2824
13931,13204,33,3771,3070
13931,13232,64,3771,3098
13931,13487,28,3771,3347
13931,13930,160,3771,3770
13933,11697,31,3773,1630
13933,13204,31,3773,3070
13964,11292,9,3803,1245
13964,14771,31,3803,4549
13970,10299,36,3809,278
13970,13873,26,3809,3718
14006,13930,58,3844,3770
14025,11697,14,3862,1630
14025,13204,14,3862,3070
14025,13577,14,3862,3432
14027,10397,378,3864,373
14027,10529,31,3864,503
14027,10721,93,3864,693
14027,10821,60,3864,792
14027,11057,124,3864,1019
14027,11278,68,3864,1231
14027,11298,63,3864,1250
14027,11433,31,3864,1375
14027,11618,219,3864,1552
14027,12197,93,3864,2112
14027,12391,62,3864,2299
14027,12478,95,3864,2381
14027,12953,240,3864,2824
14027,13930,31,3864,3770
14027,14100,62,3864,3934
14057,10140,27,3892,124
14057,10299,119,3892,278
14057,10397,169,3892,373
14057,10423,43,3892,399
14057,10713,57,3892,685
14057,10721,91,3892,693
14057,10800,109,3892,772
14057,10821,45,3892,792
14057,10849,51,3892,819
14057,11042,14,3892,1004
14057,11057,60,3892,1019
14057,11259,36,3892,1214
14057,11278,31,3892,1231
14057,11292,362,3892,1245
14057,11298,185,3892,1250
14057,11433,33,3892,1375
14057,11618,93,3892,1552
14057,11638,31,3892,1572
14057,12173,70,3892,2090
14057,12191,16,3892,2106
14057,12264,32,3892,2175
14057,12266,76,3892,2177
14057,12478,116,3892,2381
14057,12889,244,3892,2762
14057,12892,487,3892,2765
14057,12954,62,3892,2825
14057,13198,57,3892,3064
14057,13204,31,3892,3070
14057,13232,88,3892,3098
14057,13342,25,3892,3206
14057,13487,186,3892,3347
14057,13796,174,3892,3644
14057,13830,48,3892,3676
14057,13871,31,3892,3716
14057,13891,93,3892,3735
14057,13930,310,3892,3770
14057,14100,46,3892,3934
14057,14107,263,3892,3941
14057,14262,4,3892,4093
14057,14679,180,3892,4459
14057,14689,31,3892,4469
14057,14747,254,3892,4525
14057,14771,588,3892,4549
14057,14831,278,3892,4608
14057,14869,268,3892,4646
14057,14893,150,3892,4670
14057,14908,93,3892,4685
14057,15016,36,3892,4790
14098,10397,92,3932,373
14100,10397,577,3934,373
14100,10423,79,3934,399
14100,10529,31,3934,503
14100,10693,76,3934,665
14100,10721,473,3934,693
14100,11042,20,3934,1004
14100,11057,299,3934,1019
14100,11066,6,3934,1028
14100,11193,9,3934,1153
14100,11259,31,3934,1214
14100,11278,28,3934,1231
14100,11292,274,3934,1245
14100,11298,311,3934,1250
14100,11433,205,3934,1375
14100,11697,186,3934,1630
14100,12266,113,3934,2177
14100,12478,31,3934,2381
14100,12889,191,3934,2762
14100,12892,216,3934,2765
14100,12953,32,3934,2824
14100,13198,16,3934,3064
14100,13204,407,3934,3070
14100,13232,179,3934,3098
14100,13303,183,3934,3167
14100,13342,6,3934,3206
14100,13487,289,3934,3347
14100,13495,78,3934,3354
14100,13577,31,3934,3432
14100,13930,455,3934,3770
14100,14027,62,3934,3864
14100,14057,47,3934,3892
14100,14107,244,3934,3941
14100,14122,104,3934,3956
14100,14307,95,3934,4138
14100,14492,155,3934,4276
14100,14635,62,3934,4417
14100,14679,93,3934,4459
14100,14683,6,3934,4463
14100,14747,139,3934,4525
14100,14771,231,3934,4549
14100,14843,108,3934,4620
14100,14869,51,3934,4646
14100,15016,70,3934,4790
14100,15024,6,3934,4798
14100,15304,188,3934,5069
14100,15497,7,3934,5254
14107,10140,237,3941,124
14107,10299,21,3941,278
14107,10397,303,3941,373
14107,10423,195,3941,399
14107,10561,90,3941,534
14107,10590,31,3941,563
14107,10693,89,3941,665
14107,10713,93,3941,685
14107,10721,152,3941,693
14107,10792,31,3941,764
14107,10800,172,3941,772
14107,10821,155,3941,792
14107,11042,47,3941,1004
14107,11057,269,3941,1019
14107,11066,90,3941,1028
14107,11109,31,3941,1071
14107,11193,31,3941,1153
14107,11259,178,3941,1214
14107,11278,91,3941,1231
14107,11292,597,3941,1245
14107,11298,359,3941,1250
14107,11413,31,3941,1356
14107,11423,62,3941,1366
14107,11433,246,3941,1375
14107,11540,112,3941,1477
14107,11603,31,3941,1538
14107,11618,210,3941,1552
14107,11638,31,3941,1572
14107,11695,118,3941,1628
14107,11697,31,3941,1630
14107,11884,93,3941,1808
14107,11921,62,3941,1845
14107,12173,103,3941,2090
14107,12191,146,3941,2106
14107,12264,31,3941,2175
14107,12266,195,3941,2177
14107,12278,31,3941,2189
14107,12339,107,3941,2248
14107,12441,21,3941,2346
14107,12478,229,3941,2381
14107,12758,25,3941,2639
14107,12889,468,3941,2762
14107,12892,577,3941,2765
14107,12896,31,3941,2769
14107,12982,33,3941,2853
14107,12992,31,3941,2863
14107,13198,152,3941,3064
14107,13204,118,3941,3070
14107,13232,215,3941,3098
14107,13244,31,3941,3110
14107,13264,31,3941,3130
14107,13303,94,3941,3167
14107,13342,116,3941,3206
14107,13476,21,3941,3336
14107,13487,325,3941,3347
14107,13495,31,3941,3354
14107,13796,261,3941,3644
14107,13830,47,3941,3676
14107,13851,61,3941,3696
14107,13871,97,3941,3716
14107,13891,281,3941,3735
14107,13930,452,3941,3770
14107,14057,263,3941,3892
14107,14100,245,3941,3934
14107,14122,90,3941,3956
14107,14262,118,3941,4093
14107,14489,31,3941,4273
14107,14492,31,3941,4276
14107,14570,155,3941,4353
14107,14588,31,3941,4371
14107,14674,31,3941,4454
14107,14679,464,3941,4459
14107,14683,144,3941,4463
14107,14698,3,3941,4478
14107,14730,33,3941,4509
14107,14747,408,3941,4525
14107,14771,393,3941,4549
14107,14794,62,3941,4571
14107,14831,304,3941,4608
14107,14869,409,3941,4646
14107,14893,301,3941,4670
14107,14908,346,3941,4685
14107,15016,155,3941,4790
14107,15023,62,3941,4797
14107,15304,107,3941,5069
14107,15370,58,3941,5131
14107,15376,28,3941,5137
14107,16218,118,3941,5908
14108,10397,26,3942,373
14108,11433,39,3942,1375
14108,13487,15,3942,3347
14108,13930,184,3942,3770
14109,13241,62,3943,3107
14113,14869,85,3947,4646
14122,10397,311,3956,373
14122,10693,31,3956,665
14122,10721,151,3956,693
14122,10821,87,3956,792
14122,11057,183,3956,1019
14122,11259,31,3956,1214
14122,11292,151,3956,1245
14122,11298,176,3956,1250
14122,11433,82,3956,1375
14122,11618,2,3956,1552
14122,11697,88,3956,1630
14122,12191,31,3956,2106
14122,12266,35,3956,2177
14122,12889,126,3956,2762
14122,12892,62,3956,2765
14122,12953,110,3956,2824
14122,13204,157,3956,3070
14122,13232,149,3956,3098
14122,13487,74,3956,3347
14122,13495,4,3956,3354
14122,13577,31,3956,3432
14122,13930,263,3956,3770
14122,14100,104,3956,3934
14122,14107,90,3956,3941
14122,14635,19,3956,4417
14122,14771,31,3956,4549
14122,15016,33,3956,4790
14122,15304,53,3956,5069
14150,10333,23,3982,310
14150,11433,88,3982,1375
14193,10397,227,4025,373
14193,10423,2,4025,399
14193,10693,62,4025,665
14193,11259,8,4025,1214
14193,11292,4,4025,1245
14193,12191,33,4025,2106
14193,12266,62,4025,2177
14193,13198,14,4025,3064
14193,13232,4,4025,3098
14193,13930,32,4025,3770
14193,15016,2,4025,4790
14222,12173,12,4054,2090
14252,11292,62,4083,1245
14252,13487,58,4083,3347
14252,14747,93,4083,4525
14252,14771,31,4083,4549
14252,14869,89,4083,4646
14254,12478,31,4085,2381
14254,13204,46,4085,3070
14256,12523,31,4087,2423
14256,15841,31,4087,5565
14262,11292,62,4093,1245
14262,11298,31,4093,1250
14262,12892,31,4093,2765
14262,14057,4,4093,3892
14262,14107,118,4093,3941
14262,14747,16,4093,4525
14262,14771,177,4093,4549
14262,14869,62,4093,4646
14307,10397,92,4138,373
14307,10821,266,4138,792
14307,11057,130,4138,1019
14307,11278,62,4138,1231
14307,11292,18,4138,1245
14307,11433,87,4138,1375
14307,11618,55,4138,1552
14307,11697,62,4138,1630
14307,13204,181,4138,3070
14307,13232,89,4138,3098
14307,13930,21,4138,3770
14307,14100,95,4138,3934
14307,15304,45,4138,5069
14321,10397,93,4152,373
14321,10821,120,4152,792
14321,11057,62,4152,1019
14321,11278,6,4152,1231
14321,11433,1,4152,1375
14321,11618,166,4152,1552
14321,12264,8,4152,2175
14321,12478,120,4152,2381
14321,12953,27,4152,2824
14321,13930,94,4152,3770
14457,10397,3,4242,373
14457,11292,110,4242,1245
14457,12266,2,4242,2177
14457,13487,154,4242,3347
14457,13930,84,4242,3770
14457,14869,62,4242,4646
14487,14771,93,4271,4549
14489,11292,62,4273,1245
14489,12892,31,4273,2765
14489,14107,31,4273,3941
14489,14747,62,4273,4525
14489,14771,155,4273,4549
14489,14869,65,4273,4646
14492,10397,440,4276,373
14492,10423,13,4276,399
14492,10529,22,4276,503
14492,10693,132,4276,665
14492,10721,155,4276,693
14492,10821,192,4276,792
14492,11042,41,4276,1004
14492,11057,245,4276,1019
14492,11193,10,4276,1153
14492,11259,31,4276,1214
14492,11292,155,4276,1245
14492,11298,154,4276,1250
14492,11433,57,4276,1375
14492,11618,100,4276,1552
14492,11697,109,4276,1630
14492,12191,31,4276,2106
14492,12264,70,4276,2175
14492,12266,49,4276,2177
14492,12478,62,4276,2381
14492,12889,54,4276,2762
14492,12892,90,4276,2765
14492,12953,61,4276,2824
14492,13204,75,4276,3070
14492,13232,105,4276,3098
14492,13303,93,4276,3167
14492,13487,94,4276,3347
14492,13495,8,4276,3354
14492,13930,151,4276,3770
14492,14100,156,4276,3934
14492,14107,31,4276,3941
14492,14747,62,4276,4525
14492,14771,57,4276,4549
14492,14869,27,4276,4646
14492,15016,60,4276,4790
14492,15304,68,4276,5069
14492,15356,17,4276,5118
14520,13487,62,4303,3347
14524,10397,344,4307,373
14524,10721,140,4307,693
14524,11057,164,4307,1019
14524,11292,31,4307,1245
14524,11298,91,4307,1250
14524,11433,112,4307,1375
14524,11618,60,4307,1552
14524,11697,62,4307,1630
14524,12266,31,4307,2177
14524,12953,134,4307,2824
14524,13204,62,4307,3070
14524,13487,31,4307,3347
14524,13930,143,4307,3770
14543,11292,58,4326,1245
14570,11259,6,4353,1214
14570,11292,151,4353,1245
14570,11298,80,4353,1250
14570,12266,8,4353,2177
14570,12478,34,4353,2381
14570,12889,280,4353,2762
14570,12892,150,4353,2765
14570,12954,31,4353,2825
14570,13232,33,4353,3098
14570,13487,3,4353,3347
14570,13796,89,4353,3644
14570,13930,83,4353,3770
14570,14107,155,4353,3941
14570,14679,64,4353,4459
14570,14771,139,4353,4549
14570,14831,56,4353,4608
14570,14869,118,4353,4646
14574,10397,92,4357,373
14574,13930,7,4357,3770
14576,10397,92,4359,373
14576,10821,93,4359,792
14576,11057,59,4359,1019
14576,11433,90,4359,1375
14576,11618,95,4359,1552
14576,12478,93,4359,2381
14576,12953,33,4359,2824
14576,13204,31,4359,3070
14576,13487,29,4359,3347
14576,13930,133,4359,3770
14576,15304,14,4359,5069
14588,14107,31,4371,3941
14633,10397,58,4415,373
14633,13487,108,4415,3347
14633,13930,188,4415,3770
14635,10158,31,4417,142
14635,10397,316,4417,373
14635,10721,70,4417,693
14635,10821,92,4417,792
14635,11042,45,4417,1004
14635,11057,125,4417,1019
14635,11066,35,4417,1028
14635,11193,17,4417,1153
14635,11278,57,4417,1231
14635,11298,83,4417,1250
14635,11433,76,4417,1375
14635,11618,118,4417,1552
14635,12197,31,4417,2112
14635,12266,33,4417,2177
14635,12339,37,4417,2248
14635,12478,62,4417,2381
14635,12953,28,4417,2824
14635,13198,6,4417,3064
14635,13232,74,4417,3098
14635,13487,31,4417,3347
14635,13930,145,4417,3770
14635,14100,62,4417,3934
14635,14122,19,4417,3956
14635,15016,37,4417,4790
14674,11298,94,4454,1250
14674,14107,31,4454,3941
14679,10140,62,4459,124
14679,10397,229,4459,373
14679,10423,78,4459,399
14679,10693,43,4459,665
14679,10713,62,4459,685
14679,10721,92,4459,693
14679,10821,155,4459,792
14679,11042,17,4459,1004
14679,11057,91,4459,1019
14679,11109,31,4459,1071
14679,11193,14,4459,1153
14679,11259,93,4459,1214
14679,11292,438,4459,1245
14679,11298,309,4459,1250
14679,11433,97,4459,1375
14679,11618,134,4459,1552
14679,11638,54,4459,1572
14679,11697,26,4459,1630
14679,11884,31,4459,1808
14679,12173,62,4459,2090
14679,12191,66,4459,2106
14679,12264,93,4459,2175
14679,12266,152,4459,2177
14679,12339,31,4459,2248
14679,12478,213,4459,2381
14679,12758,17,4459,2639
14679,12889,480,4459,2762
14679,12892,342,4459,2765
14679,12982,29,4459,2853
14679,13198,45,4459,3064
14679,13204,85,4459,3070
14679,13232,122,4459,3098
14679,13303,52,4459,3167
14679,13342,31,4459,3206
14679,13487,125,4459,3347
14679,13495,31,4459,3354
14679,13796,338,4459,3644
14679,13830,31,4459,3676
14679,13871,4,4459,3716
14679,13930,304,4459,3770
14679,14057,179,4459,3892
14679,14100,93,4459,3934
14679,14107,464,4459,3941
14679,14570,64,4459,4353
14679,14683,62,4459,4463
14679,14747,411,4459,4525
14679,14771,733,4459,4549
14679,14831,418,4459,4608
14679,14869,235,4459,4646
14679,14893,426,4459,4670
14679,15016,66,4459,4790
14679,15376,58,4459,5137
14683,10397,305,4463,373
14683,10693,72,4463,665
14683,10821,74,4463,792
14683,11057,96,4463,1019
14683,11259,297,4463,1214
14683,11292,166,4463,1245
14683,11298,329,4463,1250
14683,11433,42,4463,1375
14683,11540,82,4463,1477
14683,11618,26,4463,1552
14683,12191,159,4463,2106
14683,12264,2,4463,2175
14683,12266,150,4463,2177
14683,12478,31,4463,2381
14683,12889,130,4463,2762
14683,12892,120,4463,2765
14683,13198,31,4463,3064
14683,13204,51,4463,3070
14683,13232,72,4463,3098
14683,13303,29,4463,3167
14683,13495,31,4463,3354
14683,13930,145,4463,3770
14683,14100,6,4463,3934
14683,14107,143,4463,3941
14683,14679,62,4463,4459
14683,14747,31,4463,4525
14683,14771,31,4463,4549
14683,14869,58,4463,4646
14683,15016,58,4463,4790
14683,15304,35,4463,5069
14685,10397,319,4465,373
14685,10721,31,4465,693
14685,11057,25,4465,1019
14685,11298,19,4465,1250
14685,11433,31,4465,1375
14685,11618,93,4465,1552
14685,12266,35,4465,2177
14685,12478,62,4465,2381
14685,12953,61,4465,2824
14685,13930,83,4465,3770
14689,11292,62,4469,1245
14689,11298,31,4469,1250
14689,12892,120,4469,2765
14689,14057,31,4469,3892
14689,14747,5,4469,4525
14689,14771,213,4469,4549
14696,10397,120,4476,373
14696,11433,143,4476,1375
14696,11618,31,4476,1552
14696,13487,81,4476,3347
14696,13930,116,4476,3770
14698,11292,31,4478,1245
14698,12892,120,4478,2765
14698,14107,3,4478,3941
14698,14771,120,4478,4549
14709,10754,62,4489,726
14711,11433,89,4490,1375
14711,13930,62,4490,3770
14730,10397,238,4509,373
14730,10821,120,4509,792
14730,11292,36,4509,1245
14730,11298,10,4509,1250
14730,11433,43,4509,1375
14730,11618,56,4509,1552
14730,12266,27,4509,2177
14730,12889,33,4509,2762
14730,12953,15,4509,2824
14730,13204,35,4509,3070
14730,13232,124,4509,3098
14730,13487,9,4509,3347
14730,13930,78,4509,3770
14730,14107,33,4509,3941
14730,15304,35,4509,5069
14747,10140,31,4525,124
14747,10299,795,4525,278
14747,10397,340,4525,373
14747,10423,123,4525,399
14747,10693,91,4525,665
14747,10713,217,4525,685
14747,10721,243,4525,693
14747,10800,93,4525,772
14747,10821,106,4525,792
14747,10849,4,4525,819
14747,10994,17,4525,958
14747,11042,17,4525,1004
14747,11057,112,4525,1019
14747,11193,31,4525,1153
14747,11259,41,4525,1214
14747,11278,62,4525,1231
14747,11292,697,4525,1245
14747,11298,392,4525,1250
14747,11433,302,4525,1375
14747,11603,82,4525,1538
14747,11618,213,4525,1552
14747,11630,190,4525,1564
14747,11638,62,4525,1572
14747,11697,31,4525,1630
14747,11884,323,4525,1808
14747,12173,155,4525,2090
14747,12191,14,4525,2106
14747,12264,124,4525,2175
14747,12266,273,4525,2177
14747,12278,31,4525,2189
14747,12339,31,4525,2248
14747,12441,4,4525,2346
14747,12478,306,4525,2381
14747,12523,217,4525,2423
14747,12758,82,4525,2639
14747,12819,181,4525,2696
14747,12889,582,4525,2762
14747,12892,963,4525,2765
14747,12954,62,4525,2825
14747,12982,43,4525,2853
14747,13198,92,4525,3064
14747,13204,84,4525,3070
14747,13232,130,4525,3098
14747,13303,52,4525,3167
14747,13342,88,4525,3206
14747,13487,305,4525,3347
14747,13495,31,4525,3354
14747,13796,293,4525,3644
14747,13830,106,4525,3676
14747,13851,26,4525,3696
14747,13871,31,4525,3716
14747,13891,67,4525,3735
14747,13930,550,4525,3770
14747,14057,254,4525,3892
14747,14100,140,4525,3934
14747,14107,408,4525,3941
14747,14252,93,4525,4083
14747,14262,16,4525,4093
14747,14489,62,4525,4273
14747,14492,62,4525,4276
14747,14679,412,4525,4459
14747,14683,31,4525,4463
14747,14689,5,4525,4469
14747,14771,951,4525,4549
14747,14828,62,4525,4605
14747,14831,388,4525,4608
14747,14869,371,4525,4646
14747,14893,447,4525,4670
14747,14908,210,4525,4685
14747,15016,62,4525,4790
14747,15041,4,4525,4813
14747,15304,31,4525,5069
14747,15376,31,4525,5137
14771,10140,50,4549,124
14771,10157,97,4549,141
14771,10299,31,4549,278
14771,10372,30,4549,348
14771,10397,311,4549,373
14771,10423,213,4549,399
14771,10529,31,4549,503
14771,10561,62,4549,534
14771,10693,49,4549,665
14771,10713,124,4549,685
14771,10721,508,4549,693
14771,10800,309,4549,772
14771,10821,48,4549,792
14771,10849,39,4549,819
14771,11042,73,4549,1004
14771,11057,174,4549,1019
14771,11109,14,4549,1071
14771,11193,93,4549,1153
14771,11259,141,4549,1214
14771,11278,62,4549,1231
14771,11292,694,4549,1245
14771,11298,424,4549,1250
14771,11433,177,4549,1375
14771,11603,139,4549,1538
14771,11618,559,4549,1552
14771,11638,119,4549,1572
14771,11648,31,4549,1582
14771,11697,124,4549,1630
14771,11884,62,4549,1808
14771,12173,217,4549,2090
14771,12264,364,4549,2175
14771,12266,306,4549,2177
14771,12339,50,4549,2248
14771,12441,35,4549,2346
14771,12478,692,4549,2381
14771,12758,66,4549,2639
14771,12889,786,4549,2762
14771,12892,1420,4549,2765
14771,12954,154,4549,2825
14771,12982,62,4549,2853
14771,13198,79,4549,3064
14771,13204,155,4549,3070
14771,13232,89,4549,3098
14771,13264,158,4549,3130
14771,13303,145,4549,3167
14771,13342,31,4549,3206
14771,13476,62,4549,3336
14771,13486,31,4549,3346
14771,13487,353,4549,3347
14771,13495,31,4549,3354
14771,13830,190,4549,3676
14771,13851,31,4549,3696
14771,13871,31,4549,3716
14771,13891,275,4549,3735
14771,13930,726,4549,3770
14771,13964,31,4549,3803
14771,14057,591,4549,3892
14771,14100,228,4549,3934
14771,14107,390,4549,3941
14771,14122,31,4549,3956
14771,14252,31,4549,4083
14771,14262,177,4549,4093
14771,14487,93,4549,4271
14771,14489,155,4549,4273
14771,14492,57,4549,4276
14771,14570,140,4549,4353
14771,14679,730,4549,4459
14771,14683,31,4549,4463
14771,14689,213,4549,4469
14771,14698,120,4549,4478
14771,14747,954,4549,4525
14771,14869,338,4549,4646
14771,14893,155,4549,4670
14771,14908,508,4549,4685
14771,15016,93,4549,4790
14771,15023,93,4549,4797
14771,15041,31,4549,4813
14771,15304,31,4549,5069
14771,15376,62,4549,5137
14771,15919,31,4549,5630
14783,10397,119,4561,373
14783,11292,31,4561,1245
14783,12266,61,4561,2177
14783,13930,43,4561,3770
14794,11292,62,4571,1245
14794,14107,62,4571,3941
14794,14869,102,4571,4646
14814,10397,108,4591,373
14814,11292,31,4591,1245
14814,11298,103,4591,1250
14814,12266,113,4591,2177
14828,12523,58,4605,2423
14828,12819,31,4605,2696
14828,14747,93,4605,4525
14831,10397,81,4608,373
14831,10423,62,4608,399
14831,10713,4,4608,685
14831,10721,31,4608,693
14831,10800,343,4608,772
14831,10821,31,4608,792
14831,11057,26,4608,1019
14831,11259,31,4608,1214
14831,11292,230,4608,1245
14831,11298,134,4608,1250
14831,11618,62,4608,1552
14831,12173,59,4608,2090
14831,12266,27,4608,2177
14831,12478,31,4608,2381
14831,12758,13,4608,2639
14831,12889,250,4608,2762
14831,12892,441,4608,2765
14831,12954,124,4608,2825
14831,12982,18,4608,2853
14831,13232,31,4608,3098
14831,13487,82,4608,3347
14831,13830,61,4608,3676
14831,13891,115,4608,3735
14831,13930,150,4608,3770
14831,14057,272,4608,3892
14831,14107,303,4608,3941
14831,14570,57,4608,4353
14831,14679,418,4608,4459
14831,14747,389,4608,4525
14831,14869,211,4608,4646
14831,14908,360,4608,4685
14831,15376,4,4608,5137
14842,11298,93,4619,1250
14843,10397,125,4620,373
14843,10529,60,4620,503
14843,10721,96,4620,693
14843,10821,49,4620,792
14843,11042,2,4620,1004
14843,11057,63,4620,1019
14843,11278,31,4620,1231
14843,11298,52,4620,1250
14843,11618,148,4620,1552
14843,11697,262,4620,1630
14843,12191,18,4620,2106
14843,12264,31,4620,2175
14843,12266,55,4620,2177
14843,12478,317,4620,2381
14843,13204,359,4620,3070
14843,13232,4,4620,3098
14843,13303,206,4620,3167
14843,13930,65,4620,3770
14843,14100,107,4620,3934
14843,15024,62,4620,4798
14843,15027,31,4620,4800
14843,15304,96,4620,5069
14869,10140,90,4646,124
14869,10299,9,4646,278
14869,10372,31,4646,348
14869,10397,273,4646,373
14869,10423,58,4646,399
14869,10620,118,4646,593
14869,10693,31,4646,665
14869,10713,173,4646,685
14869,10721,111,4646,693
14869,10779,58,4646,751
14869,10800,174,4646,772
14869,10821,94,4646,792
14869,10849,119,4646,819
14869,10918,54,4646,884
14869,11057,62,4646,1019
14869,11097,109,4646,1059
14869,11109,58,4646,1071
14869,11122,66,4646,1084
14869,11193,61,4646,1153
14869,11259,31,4646,1214
14869,11278,31,4646,1231
14869,11292,665,4646,1245
14869,11298,289,4646,1250
14869,11423,30,4646,1366
14869,11433,136,4646,1375
14869,11525,58,4646,1463
14869,11603,22,4646,1538
14869,11618,81,4646,1552
14869,11638,89,4646,1572
14869,11648,91,4646,1582
14869,11884,121,4646,1808
14869,11921,89,4646,1845
14869,12003,89,4646,1925
14869,12156,89,4646,2075
14869,12173,31,4646,2090
14869,12191,4,4646,2106
14869,12264,25,4646,2175
14869,12266,183,4646,2177
14869,12280,147,4646,2191
14869,12339,30,4646,2248
14869,12441,96,4646,2346
14869,12478,181,4646,2381
14869,12889,353,4646,2762
14869,12892,507,4646,2765
14869,12954,217,4646,2825
14869,13127,91,4646,2995
14869,13198,62,4646,3064
14869,13204,117,4646,3070
14869,13232,74,4646,3098
14869,13264,62,4646,3130
14869,13303,14,4646,3167
14869,13485,27,4646,3345
14869,13486,115,4646,3346
14869,13487,181,4646,3347
14869,13495,31,4646,3354
14869,13796,207,4646,3644
14869,13851,72,4646,3696
14869,13871,57,4646,3716
14869,13891,89,4646,3735
14869,13930,324,4646,3770
14869,14057,268,4646,3892
14869,14100,51,4646,3934
14869,14107,410,4646,3941
14869,14113,85,4646,3947
14869,14252,89,4646,4083
14869,14262,62,4646,4093
14869,14457,61,4646,4242
14869,14489,65,4646,4273
14869,14492,27,4646,4276
14869,14570,118,4646,4353
14869,14679,233,4646,4459
14869,14683,58,4646,4463
14869,14747,372,4646,4525
14869,14771,304,4646,4549
14869,14794,102,4646,4571
14869,14831,211,4646,4608
14869,14893,164,4646,4670
14869,14908,151,4646,4685
14869,15016,60,4646,4790
14869,15041,93,4646,4813
14869,15370,31,4646,5131
14869,15376,74,4646,5137
14869,15389,89,4646,5150
14869,15897,59,4646,5612
14893,10397,82,4670,373
14893,10713,31,4670,685
14893,10721,19,4670,693
14893,10800,224,4670,772
14893,10821,31,4670,792
14893,11057,61,4670,1019
14893,11259,31,4670,1214
14893,11292,285,4670,1245
14893,11298,149,4670,1250
14893,11618,31,4670,1552
14893,11884,31,4670,1808
14893,12173,31,4670,2090
14893,12264,31,4670,2175
14893,12266,54,4670,2177
14893,12478,31,4670,2381
14893,12889,238,4670,2762
14893,12892,346,4670,2765
14893,12954,124,4670,2825
14893,13232,57,4670,3098
14893,13487,77,4670,3347
14893,13830,31,4670,3676
14893,13891,197,4670,3735
14893,13930,94,4670,3770
14893,14057,150,4670,3892
14893,14107,301,4670,3941
14893,14679,422,4670,4459
14893,14747,452,4670,4525
14893,14771,155,4670,4549
14893,14869,164,4670,4646
14893,14908,201,4670,4685
14908,10397,92,4685,373
14908,11259,27,4685,1214
14908,11292,327,4685,1245
14908,11298,268,4685,1250
14908,11618,85,4685,1552
14908,12191,31,4685,2106
14908,12266,137,4685,2177
14908,12889,321,4685,2762
14908,13232,12,4685,3098
14908,13487,89,4685,3347
14908,13796,228,4685,3644
14908,13930,229,4685,3770
14908,14057,93,4685,3892
14908,14107,346,4685,3941
14908,14747,210,4685,4525
14908,14771,510,4685,4549
14908,14831,360,4685,4608
14908,14869,151,4685,4646
14908,14893,201,4685,4670
14952,13930,89,4727,3770
14986,10397,179,4760,373
14986,12478,31,4760,2381
15016,10397,363,4790,373
15016,10423,56,4790,399
15016,10693,83,4790,665
15016,10721,99,4790,693
15016,10821,124,4790,792
15016,10994,18,4790,958
15016,11042,58,4790,1004
15016,11057,117,4790,1019
15016,11066,58,4790,1028
15016,11193,10,4790,1153
15016,11259,178,4790,1214
15016,11278,93,4790,1231
15016,11292,234,4790,1245
15016,11298,209,4790,1250
15016,11423,58,4790,1366
15016,11433,86,4790,1375
15016,11481,16,4790,1421
15016,11618,161,4790,1552
15016,11697,37,4790,1630
15016,12191,116,4790,2106
15016,12266,109,4790,2177
15016,12278,58,4790,2189
15016,12889,148,4790,2762
15016,12892,153,4790,2765
15016,12953,163,4790,2824
15016,12992,58,4790,2863
15016,13198,112,4790,3064
15016,13204,159,4790,3070
15016,13232,226,4790,3098
15016,13303,62,4790,3167
15016,13342,31,4790,3206
15016,13487,261,4790,3347
15016,13495,43,4790,3354
15016,13796,31,4790,3644
15016,13851,58,4790,3696
15016,13871,85,4790,3716
15016,13930,203,4790,3770
15016,14057,36,4790,3892
15016,14100,70,4790,3934
15016,14107,155,4790,3941
15016,14122,33,4790,3956
15016,14193,2,4790,4025
15016,14492,60,4790,4276
15016,14635,37,4790,4417
15016,14679,66,4790,4459
15016,14683,58,4790,4463
15016,14747,62,4790,4525
15016,14771,93,4790,4549
15016,14869,60,4790,4646
15016,15304,64,4790,5069
15016,15370,58,4790,5131
15023,14107,62,4797,3941
15023,14771,93,4797,4549
15024,10397,60,4798,373
15024,10721,4,4798,693
15024,11057,30,4798,1019
15024,11618,6,4798,1552
15024,11697,30,4798,1630
15024,12264,16,4798,2175
15024,12266,14,4798,2177
15024,12478,52,4798,2381
15024,13303,85,4798,3167
15024,14100,6,4798,3934
15024,14843,66,4798,4620
15027,10397,6,4800,373
15027,11057,3,4800,1019
15027,13303,53,4800,3167
15027,14843,31,4800,4620
15041,11292,31,4813,1245
15041,12892,8,4813,2765
15041,14747,4,4813,4525
15041,14771,31,4813,4549
15041,14869,95,4813,4646
15070,11433,58,4842,1375
15070,11697,31,4842,1630
15070,13204,31,4842,3070
15096,10397,92,4867,373
15096,10434,1,4867,409
15096,11057,56,4867,1019
15096,11433,36,4867,1375
15096,11618,68,4867,1552
15096,12478,93,4867,2381
15096,12953,11,4867,2824
15096,13204,31,4867,3070
15096,13487,31,4867,3347
15096,13930,108,4867,3770
15249,10397,188,5016,373
15295,13930,27,5060,3770
15304,10158,31,5069,142
15304,10257,31,5069,237
15304,10397,635,5069,373
15304,10423,32,5069,399
